Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
5/28/2012,9.928,88.9212,,,1.60,0.60,,,4.10,221.9,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/28/2012,10.3648,88.796,,,1.70,1.30,,,3.30,45.4,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/28/2012,10.799,88.6758,,,0.90,0.70,,,0.90,53.3,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/29/2012,11.8389,88.5981,,,0.80,0.60,,,1.60,46.7,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/29/2012,12.2929,88.7153,,,3.20,1.90,,,5.60,106.7,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/29/2012,12.7541,88.7501,,,1.60,0.40,,,1.60,358.5,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/30/2012,14.8168,89.0953,,,5.60,3.10,,,30.50,204.1,3.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
5/30/2012,15.2756,89.1725,,,1.70,0.70,,,14.60,50.4,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/1/2012,17.4716,89.5102,,,17.10,5.90,,,64.20,"1,276.00",5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/1/2012,18.016,89.5479,,,7.20,2.60,,,24.20,541.2,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/2/2012,17.9407,89.34,,,30.00,6.70,,,82.40,"1,912.60",5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/3/2012,18.03,89.6801,,,20.50,2.30,,,49.80,265.8,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/3/2012,17.5285,89.6424,,,5.90,4.70,,,23.00,"2,228.90",6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/5/2012,16.0351,87.959,,,7.00,0.00,,,21.80,0,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/5/2012,16.4799,87.8248,,,4.10,0.00,,,18.20,0,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/7/2012,16.0355,87.8699,,,7.40,2.20,,,17.50,41.1,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/8/2012,15.8782,88.2682,,,9.60,1.30,,,13.60,"1,334.20",5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/8/2012,15.5013,88.5533,,,1.60,0.00,,,8.20,0,4.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/8/2012,15.1337,88.83,,,6.70,0.00,,,13.30,0,4.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/9/2012,12.6874,88.7831,,,1.30,0.50,,,3.40,441.5,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/9/2012,12.14,88.7046,,,1.60,1.30,,,3.20,577.8,5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/10/2012,9.3921,89.0742,,,1.30,0.00,,,11.30,0,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/10/2012,8.8436,89.2881,,,2.10,0.60,,,13.50,10.6,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/11/2012,8.2875,89.3885,,,0.80,0.00,,,12.50,0,7.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/11/2012,7.8646,89.5398,,,1.70,0.00,,,2.50,0,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/11/2012,7.4454,89.6913,,,1.70,1.30,,,5.00,105.5,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/11/2012,7.0296,89.8447,,,5.50,0.60,,,32.40,"1,274.10",7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/11/2012,6.7212,90.0107,,,1.60,1.30,,,3.30,99.1,7,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.805,91.3838,,,0.80,0.70,,,1.70,52.1,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.7124,91.8258,,,0.00,1.40,,,0.00,111.6,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.628,92.2253,,,11.10,2.90,,,79.30,179.8,5.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.547,92.624,,,13.90,5.80,,,89.00,"1,948.00",6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.461,93.0193,,,24.60,2.90,,,144.90,221.3,6,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/12/2012,6.3811,93.4229,,,12.40,3.20,,,80.40,600.1,6.5,Peter Ryan,Bay of Bengal,,"50 m transect, compensating for missed items"
6/13/2012,5.7471,96.1514,,,435.40,9.80,,,1088.40,547.2,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/13/2012,5.6364,96.5635,,,61.70,10.30,,,177.60,504.3,2.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/13/2012,5.5288,96.9558,,,215.20,24.80,,,519.60,"1,295.00",1.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/13/2012,5.4201,97.3536,,,297.90,12.00,,,747.20,"1,376.70",3.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/13/2012,5.2349,97.7096,,,280.80,12.80,,,788.90,522.7,4,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/13/2012,5.0015,98.0552,,,165.50,18.50,,,386.50,"3,567.80",3.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/14/2012,3.2874,100.2856,,,94.50,5.30,,,178.00,248.3,3,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/14/2012,3.0186,100.6328,,,11.50,1.70,,,55.90,62.8,4,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/14/2012,2.7963,100.9829,,,41.60,5.00,,,114.10,"2,208.40",3.5,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/14/2012,2.5986,101.3538,,,83.90,19.50,,,250.20,"2,000.70",2,Peter Ryan,Straits of Malacca,,"50 m transect, compensating for missed items"
6/14/2012,2.3564,101.6925,,,328.90,13.20,,,614.40,920.4,2.5,Peter Ryan,Straits of Malacca,64,"50 m transect, compensating for missed items"
